stkcod,stkdes,docdat,loccod,trnqty               ,tqucod, unitpr                 ,trnbal,newbal,
A-201     -,ถุงเท้าK503,31/3/2015,01 ,-960,คู่,,0,,
A-202     -,ถุงเท้าK504,31/3/2015,01 ,-1014,คู่,,0,,
A-203     -,ถุงเท้าK505,31/3/2015,01 ,-500,คู่,,0,,
A-207     -,ถุงเท้าS305,31/3/2015,01 ,-13780,คู่,,0,,
A-208     -,ถุงเท้าS306,31/3/2015,01 ,-832,คู่,,0,,
A-213     -,BJ001-กระเป๋า,31/3/2015,01 ,-338,คู่,,0,,
A-214     -,BJ002-กระเป๋า,31/3/2015,01 ,-710,คู่,,0,,
A-217     -,กระเป๋า BAOJI,31/3/2015,01 ,346,ใบ, 400.00 ,138400,,
A-218     -,ถุงเท้า BAOJI [หญิง],31/3/2015,01 ,168,แพ็ค, 250.00 ,42000,,
A-219     -,ถุงเท้า BAOJI [ชาย],31/3/2015,01 ,192,แพ็ค, 250.00 ,48000,,
U-BB31-505-1215,BINSIN-B31-505-ดำแดง[BLACK/RED],31/3/2015,01 ,288,คู่, 125.00 ,36000,,
U-BB31-505-1221,BINSIN-B31-505-ดำเหลือง[BLACK/YELLOW],31/3/2015,01 ,216,คู่, 125.00 ,27000,,
U-BB31-505-1226,BINSIN-B31-505-ดำเขียว[BLACK/GREEN],31/3/2015,01 ,528,คู่, 125.00 ,66000,,
U-BB31-507-1221,BINSIN-B31-507-ดำเหลือง[BLACK/YELLOW],31/3/2015,01 ,648,คู่, 125.00 ,81000,,
U-BB31-507-1224,BINSIN-B31-507-ดำส้ม[BLACK/ORANGE],31/3/2015,01 ,576,คู่, 125.00 ,72000,,
U-BB31-507-1231,BINSIN-B31-507-ดำบานเย็น[BLACK/ROSE],31/3/2015,01 ,672,คู่, 125.00 ,84000,,
U-BB31-516-1231,BINSIN-B31-516-ดำบานเย็น[BLACK/ROSE],31/3/2015,01 ,384,คู่, 67.71 ,26000.44,,
U-BB31-516-1824,BINSIN-B31-516-กรมส้ม[NAVY/ORANGE],31/3/2015,01 ,336,คู่, 69.15 ,23234.31,,
U-BB31-516-2326,BINSIN-B31-516-เทาเขียว[GREY/GREEN],31/3/2015,01 ,360,คู่, 67.71 ,24375.41,,
U-BB31-516-2519,BINSIN-B31-516-ชมพูฟ้า[PINK/LT.BLUE],31/3/2015,01 ,576,คู่, 67.32 ,38776.77,,
U-BB31-518-1800,BINSIN-B31-518-กรม[NAVY],31/3/2015,01 ,72,คู่, 135.00 ,9720,,
U-BB31-518-1900,BINSIN-B31-518-ฟ้า[LT.BLUE],31/3/2015,01 ,48,คู่,,0,,
U-BB31-518-2500,BINSIN-B31-518-ชมพู[PINK],31/3/2015,01 ,72,คู่, 135.00 ,9720,,
U-BB31-519-1224,BINSIN-B31-519-ดำส้ม[BLACK/ORANGE],31/3/2015,01 ,360,คู่, 140.00 ,50400,,
U-BB31-519-1231,BINSIN-B31-519-ดำบานเย็น[BLACK/ROSE],31/3/2015,01 ,408,คู่, 140.00 ,57120,,
U-BB31-519-1724,BINSIN-B31-519-น้ำตาลส้ม[BROWN/ORANGE],31/3/2015,01 ,360,คู่, 140.00 ,50400,,
U-BB31-519-1819,BINSIN-B31-519-กรมฟ้า[NAVY/LT.BLUE],31/3/2015,01 ,408,คู่, 140.00 ,57120,,
U-BB31-522-1215,BINSIN-B31-522-ดำแดง[BLACK/RED],31/3/2015,01 ,240,คู่, 95.00 ,22800,,
U-BB31-522-1231,BINSIN-B31-522-ดำบานเย็น[BLACK/ROSE],31/3/2015,01 ,312,คู่, 95.00 ,29640,,
U-BB31-522-1819,BINSIN-B31-522-กรมฟ้า[NAVY/LT.BLUE],31/3/2015,01 ,264,คู่, 95.00 ,25080,,
U-BB31-522-2331,BINSIN-B31-522-เทาบานเย็น[GREY/ROSE],31/3/2015,01 ,264,คู่, 95.00 ,25080,,
U-BB31-523-1215,BINSIN-B31-523-ดำแดง[BLACK/RED],31/3/2015,01 ,480,คู่, 155.00 ,74400,,
U-BB31-523-1926,BINSIN-B31-523-ฟ้าเขียว[LT.BLUE/GREEN],31/3/2015,01 ,480,คู่,,0,,
U-BB31-523-2227,BINSIN-B31-523-น้ำเงินม่วง[DR.BLUE/PURPLE],31/3/2015,01 ,528,คู่, 155.00 ,81840,,
U-BB31-523-3125,BINSIN-B31-523-บานเย็นชมพู[ROSE/PINK],31/3/2015,01 ,528,คู่, 155.00 ,81840,,
U-BB31-524-1213,BINSIN-B31-524-ดำขาว[BLACK/WHITE],31/3/2015,01 ,96,คู่, 150.00 ,14400,,
U-BB31-524-1215,BINSIN-B31-524-ดำแดง[BLACK/RED],31/3/2015,01 ,24,คู่, 150.00 ,3600,,
U-BB31-524-1222,BINSIN-B31-524-ดำน้ำเงิน[BLACK/DR.BLUE],31/3/2015,01 ,24,คู่, 150.00 ,3600,,
U-BB31-524-1226,BINSIN-B31-524-ดำเขียว[BLACK/GREEN],31/3/2015,01 ,24,คู่, 177.78 ,4266.7,,
U-BB31-525-1215,BINSIN-B31-525-ดำแดง[BLACK/RED],31/3/2015,01 ,48,คู่, 130.00 ,6240,,
U-BB31-525-1221,BINSIN-B31-525-ดำเหลือง[BLACK/YELLOW],31/3/2015,01 ,192,คู่, 130.00 ,24960,,
U-BB31-525-1222,BINSIN-B31-525-ดำน้ำเงิน[BLACK/DR.BLUE],31/3/2015,01 ,216,คู่, 130.00 ,28080,,
U-BB31-525-1226,BINSIN-B31-525-ดำเขียว[BLACK/GREEN],31/3/2015,01 ,168,คู่, 130.00 ,21840,,
U-BB31-526-1213,BINSIN-B31-526-ดำขาว[BLACK/WHITE],31/3/2015,01 ,24,คู่, 140.00 ,3360,,
U-BB31-526-1215,BINSIN-B31-526-ดำแดง[BLACK/RED],31/3/2015,01 ,24,คู่, 140.00 ,3360,,
U-BB31-526-1226,BINSIN-B31-526-ดำเขียว[BLACK/GREEN],31/3/2015,01 ,96,คู่, 140.00 ,13440,,
U-BB31-526-2315,BINSIN-B31-526-เทาแดง[GREY/RED],31/3/2015,01 ,120,คู่, 140.00 ,16800,,
U-BB31-527-1312,BINSIN-B31-527-ขาวดำ[WHITE/BLACK],31/3/2015,01 ,600,คู่, 135.00 ,81000,,
U-BB31-527-2219,BINSIN-B31-527-น้ำเงินฟ้า[DR.BLUE/LT.BLUE],31/3/2015,01 ,552,คู่,,0,,
U-BB31-527-2426,BINSIN-B31-527-ส้มเขียว[ORANGE/GREEN],31/3/2015,01 ,576,คู่, 135.00 ,77760,,
U-BB31-527-3125,BINSIN-B31-527-บานเย็นชมพู[ROSE/PINK],31/3/2015,01 ,552,คู่,,0,,
U-BB31-530-2200,BINSIN-B31-530-น้ำเงิน[DR.BLUE],31/3/2015,01 ,384,คู่, 140.00 ,53760,,
U-BB31-530-2300,BINSIN-B31-530-เทา[GREY],31/3/2015,01 ,288,คู่, 140.00 ,40320,,
U-BB31-530-3100,BINSIN-B31-530-บานเย็น[ROSE],31/3/2015,01 ,336,คู่, 140.00 ,47040,,
U-BB31-531-1215,BINSIN-B31-531-ดำแดง[BLACK/RED],31/3/2015,01 ,96,คู่, 140.00 ,13440,,
U-BB31-531-1226,BINSIN-B31-531-ดำเขียว[BLACK/GREEN],31/3/2015,01 ,168,คู่, 140.00 ,23520,,
U-BB31-531-2225,BINSIN-B31-531-น้ำเงินชมพู[DR.BLUE/PINK],31/3/2015,01 ,240,คู่, 140.00 ,33600,,
U-BB31-531-2324,BINSIN-B31-531-เทาส้ม[GREY/ORANGE],31/3/2015,01 ,192,คู่, 140.00 ,26880,,
U-BB31-532-1522,BINSIN-B31-532-แดงน้ำเงิน[RED/DR.BLUE],31/3/2015,01 ,336,คู่, 140.00 ,47040,,
U-BB31-532-2231,BINSIN-B31-532-น้ำเงินบานเย็น[DR.BLUE/ROSE],31/3/2015,01 ,312,คู่, 140.00 ,43680,,
U-BB31-532-2426,BINSIN-B31-532-ส้มเขียว[ORANGE/GREEN],31/3/2015,01 ,336,คู่, 140.00 ,47040,,
U-BB31-532-2622,BINSIN-B31-532-เขียวน้ำเงิน[GREEN/DR.BLUE],31/3/2015,01 ,312,คู่, 140.00 ,43680,,
U-BB31-533-1215,BINSIN-B31-533-ดำแดง[BLACK/RED],31/3/2015,01 ,504,คู่, 170.00 ,85680,,
U-BB31-533-1821,BINSIN-B31-533-กรมเหลือง[NAVY/YELLOW],31/3/2015,01 ,504,คู่, 170.00 ,85680,,
U-BB31-533-2213,BINSIN-B31-533-น้ำเงินขาว[DR.BLUE/WHITE],31/3/2015,01 ,552,คู่, 170.00 ,93840,,
U-BB31-534-1224,BINSIN-B31-534-ดำส้ม[BLACK/ORANGE],31/3/2015,01 ,600,คู่, 170.00 ,102000,,
U-BB31-534-2226,BINSIN-B31-534-น้ำเงินเขียว[DR.BLUE/GREEN],31/3/2015,01 ,576,คู่, 170.00 ,97920,,
U-BB31-534-2331,BINSIN-B31-534-เทาบานเย็น[GREY/ROSE],31/3/2015,01 ,576,คู่, 170.00 ,97920,,
U-BB31-802-1215,BINSIN-B31-802-ดำแดง[BLACK/RED],31/3/2015,01 ,792,คู่, 60.00 ,47520,,
U-BB31-802-1724,BINSIN-B31-802-น้ำตาลส้ม[BROWN/ORANGE],31/3/2015,01 ,864,คู่, 60.00 ,51840,,
U-BB31-802-1921,BINSIN-B31-802-ฟ้าเหลือง[LT.BLUE/YELLOW],31/3/2015,01 ,888,คู่, 0.80 ,709.87,,
U-BB31-802-2519,BINSIN-B31-802-ชมพูฟ้า[PINK/LT.BLUE],31/3/2015,01 ,864,คู่, 60.00 ,51840,,
U-BB31-802-3125,BINSIN-B31-802-บานเย็นชมพู[ROSE/PINK],31/3/2015,01 ,840,คู่, 60.00 ,50400,,
U-BB31-803-2126,BINSIN-B31-803-เหลืองเขียว[YELLOW/GREEN],31/3/2015,01 ,888,คู่, 55.00 ,48840,,
U-BB31-803-2221,BINSIN-B31-803-น้ำเงินเหลือง[DR.BLUE],31/3/2015,01 ,912,คู่, 55.00 ,50160,,
U-BB31-803-2519,BINSIN-B31-803-ชมพูฟ้า[PINK/LT.BLUE],31/3/2015,01 ,984,คู่, 55.00 ,54120,,
U-BB31-803-2624,BINSIN-B31-803-เขียวส้ม[GREEN/ORANGE],31/3/2015,01 ,864,คู่, 55.00 ,47520,,
U-BB31-803-3125,BINSIN-B31-803-บานเย็นชมพู[ROSE/PINK],31/3/2015,01 ,888,คู่, 55.00 ,48840,,
U-BBBJ0510-1200,BAOJI-BBJ510-ดำ[BLACK],31/3/2015,01 ,144,คู่, 190.00 ,27360,,
U-BBBJ0511-1200,BAOJI-BBJ511-ดำ[BLACK],31/3/2015,01 ,168,คู่, 190.00 ,31920,,
U-BBBJ0512-1200,BAOJI-BBJ512-ดำ[BLACK],31/3/2015,01 ,300,คู่, 190.00 ,57000,,
U-BBBJ0513-1200,BAOJI-BBJ513-ดำ[BLACK],31/3/2015,01 ,72,คู่, 190.00 ,13680,,
U-BBBJ0514-1200,BAOJI-BBJ514-ดำ[BLACK],31/3/2015,01 ,228,คู่, 190.00 ,43320,,
U-BBBJ0557-1200,BAOJI-BBJ557-ดำ[BLACK],31/3/2015,01 ,420,คู่, 190.00 ,79800,,
U-BBBJ0564-1200,BAOJI-BBJ564-ดำ[BLACK],31/3/2015,01 ,276,คู่, 190.00 ,52440,,
U-BBBJ0565-1200,BAOJI-BBJ565-ดำ[BLACK],31/3/2015,01 ,12,คู่, 190.00 ,2280,,
U-BBCX0508-1221,BINSIN-BC508-ดำเหลือง[BLACK/YELLOW],31/3/2015,01 ,24,คู่, 125.00 ,3000,,
U-BBCX0508-1226,BINSIN-BC508-ดำเขียว[BLACK/GREEN],31/3/2015,01 ,96,คู่, 125.00 ,12000,,
U-BBCX0509-1221,BINSIN-BC509-ดำเหลือง[BLACK/YELLOW],31/3/2015,01 ,72,คู่, 125.00 ,9000,,
U-BBCX0509-1331,BINSIN-BC509-ขาวบานเย็น[WHITE/ROSE],31/3/2015,01 ,480,คู่, 125.00 ,60000,,
U-BBJ3405A-1200,BAOJI-BJ3405A-ดำ[BLACK],31/3/2015,01 ,24,คู่, 220.00 ,5280,,
U-BBJX0001-1200,BAOJI-กระเป๋าBJ001-ดำ[BLACK],31/3/2015,01 ,71,ชิ้น,,0,,
U-BBJX0001-1900,BAOJI-กระเป๋าBJ001-ฟ้า[BLUE],31/3/2015,01 ,62,ชิ้น,,0,,
U-BBJX0002-1500,BAOJI-กระเป๋าBJ002-แดง[RED],31/3/2015,01 ,71,ชิ้น,,0,,
U-BBJX0002-1900,BAOJI-กระเป๋าBJ002-ฟ้า[BLUE],31/3/2015,01 ,69,ชิ้น,,0,,
U-BBJX0002-2700,BAOJI-กระเป๋าBJ002-ม่วง[PURPLE],31/3/2015,01 ,73,ชิ้น,,0,,
U-BBJX3367-1200,BAOJI-BJ3367-ดำ[BLACK],31/3/2015,01 ,1080,คู่, 220.00 ,237600,,
U-BBJX3371-1200,BAOJI-BJ3371-ดำ[BLACK],31/3/2015,01 ,600,คู่, 220.00 ,132000,,
U-BBJX3373-1200,BAOJI-BJ3373-ดำ[BLACK],31/3/2015,01 ,228,คู่, 220.00 ,50160,,
U-BBJX3375-1200,BAOJI-BJ3375-ดำ[BLACK],31/3/2015,01 ,420,คู่, 250.00 ,105000,,
U-BBJX3380-1200,BAOJI-BJ3380-ดำ[BLACK],31/3/2015,01 ,360,คู่, 220.00 ,79200,,
U-BBJX3389-1200,BAOJI-BJ3389-ดำ[BLACK],31/3/2015,01 ,732,คู่, 230.00 ,168360,,
U-BBJX3390-1200,BAOJI-BJ3390-ดำ[BLACK],31/3/2015,01 ,480,คู่, 220.00 ,105600,,
U-BBJX3391-1200,BAOJI-BJ3391-ดำ[BLACK],31/3/2015,01 ,600,คู่, 235.00 ,141000,,
U-BBJX3393-1200,BAOJI-BJ3393-ดำ[BLACK],31/3/2015,01 ,432,คู่, 220.00 ,95040,,
U-BBJX3394-1200,BAOJI-BJ3394-ดำ[BLACK],31/3/2015,01 ,636,คู่, 235.00 ,149460,,
U-BBJX3395-1200,BAOJI-BJ3395-ดำ[BLACK],31/3/2015,01 ,612,คู่, 235.00 ,143820,,
U-BBJX3396-1200,BAOJI-BJ3396-ดำ[BLACK],31/3/2015,01 ,552,คู่, 235.00 ,129720,,
U-BBJX3397-1200,BAOJI-BJ3397-ดำ[BLACK],31/3/2015,01 ,144,คู่, 235.00 ,33840,,
U-BBJX3398-1200,BAOJI-BJ3398-ดำ[BLACK],31/3/2015,01 ,84,คู่, 235.00 ,19740,,
U-BBJX3400-1200,BAOJI-BJ3400-ดำ[BLACK],31/3/2015,01 ,264,คู่, 235.00 ,62040,,
U-BBJX3401-1200,BAOJI-BJ3401-ดำ[BLACK],31/3/2015,01 ,852,คู่, 235.00 ,200220,,
U-BBJX3402-1200,BAOJI-BJ3402-ดำ[BLACK],31/3/2015,01 ,1140,คู่, 235.00 ,267900,,
U-BBJX3405-1200,BAOJI-BJ3405-ดำ[BLACK],31/3/2015,01 ,12,คู่, 220.00 ,2640,,
U-BBJX3406-1200,BAOJI-BJ3406-ดำ[BLACK],31/3/2015,01 ,228,คู่, 220.00 ,50160,,
U-BBJX3407-1200,BAOJI-BJ3407-ดำ[BLACK],31/3/2015,01 ,564,คู่, 230.00 ,129720,,
U-BBKX0629-1700,BAOJI-BK629-น้ำตาล[BROWN],31/3/2015,01 ,12,คู่, 240.00 ,2880,,
U-BBKX0697-1200,BAOJI-BK697-ดำ[BLACK],31/3/2015,01 ,12,คู่, 260.00 ,3120,,
U-BBKX0742-1800,BAOJI-BK742-กรม[NAVY],31/3/2015,01 ,48,คู่, 250.00 ,12000,,
U-BBKX0749-1200,BAOJI-BK749-ดำ[BLACK],31/3/2015,01 ,84,คู่, 270.00 ,22680,,
U-BBKX0749-1600,BAOJI-BK749-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,108,คู่,,0,,
U-BBKX0749-1700,BAOJI-BK749-น้ำตาล[BROWN],31/3/2015,01 ,108,คู่, 270.00 ,29160,,
U-BBKX0750-1200,BAOJI-BK750-ดำ[BLACK],31/3/2015,01 ,48,คู่, 270.00 ,12960,,
U-BBKX0774-1200,BAOJI-BK774-ดำ[BLACK],31/3/2015,01 ,60,คู่, 260.00 ,15600,,
U-BBKX0784-1200,BAOJI-BK784-ดำ[BLACK],31/3/2015,01 ,192,คู่, 250.00 ,48000,,
U-BBKX0784-1700,BAOJI-BK784-น้ำตาล[BROWN],31/3/2015,01 ,300,คู่, 250.00 ,75000,,
U-BBKX0785-1200,BAOJI-BK785-ดำ[BLACK],31/3/2015,01 ,168,คู่, 270.00 ,45360,,
U-BBKX0785-2300,BAOJI-BK785-เทา[GREY],31/3/2015,01 ,228,คู่, 270.00 ,61560,,
U-BBKX0788-1200,BAOJI-BK788-ดำ[BLACK],31/3/2015,01 ,60,คู่, 260.00 ,15600,,
U-BBKX0788-1700,BAOJI-BK788-น้ำตาล[BROWN],31/3/2015,01 ,72,คู่, 260.00 ,18720,,
U-BBKX0791-1200,BAOJI-BK791-ดำ[BLACK],31/3/2015,01 ,180,คู่, 260.00 ,46800,,
U-BBKX0791-1600,BAOJI-BK791-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,144,คู่, 260.00 ,37440,,
U-BBKX0793-2000,BAOJI-BK793-กากี[KHAKI],31/3/2015,01 ,48,คู่, 280.00 ,13440,,
U-BBKX0795-1215,BAOJI-BK795-ดำแดง[BLACK/RED],31/3/2015,01 ,120,คู่, 250.00 ,30000,,
U-BBKX0795-1714,BAOJI-BK795-น้ำตาลครีม[BROWN/APRICOT],31/3/2015,01 ,144,คู่, 250.00 ,36000,,
U-BBKX0795-2021,BAOJI-BK795-กากีเหลือง[KHAKI/YELLOW],31/3/2015,01 ,144,คู่, 250.00 ,36000,,
U-BBKX0799-1200,BAOJI-BK799-ดำ[BLACK],31/3/2015,01 ,72,คู่, 260.00 ,18720,,
U-BBKX0800-1200,BAOJI-BK800-ดำ[BLACK],31/3/2015,01 ,180,คู่, 260.00 ,46800,,
U-BBKX0800-1600,BAOJI-BK800-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,180,คู่, 260.00 ,46800,,
U-BBKX0800-1700,BAOJI-BK800-น้ำตาล[BROWN],31/3/2015,01 ,204,คู่, 260.00 ,53040,,
U-BBKX0802-1200,BAOJI-BK802-ดำ[BLACK],31/3/2015,01 ,168,คู่, 270.00 ,45360,,
U-BBKX0802-1600,BAOJI-BK802-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,180,คู่, 270.00 ,48600,,
U-BBKX0802-1700,BAOJI-BK802-น้ำตาล[BROWN],31/3/2015,01 ,180,คู่, 270.00 ,48600,,
U-BBKX0803-1200,BAOJI-BK803-ดำ[BLACK],31/3/2015,01 ,156,คู่, 250.00 ,39000,,
U-BBKX0803-1700,BAOJI-BK803-น้ำตาล[BROWN],31/3/2015,01 ,192,คู่, 250.00 ,48000,,
U-BBKX0803-2100,BAOJI-BK803-เหลือง[YELLOW],31/3/2015,01 ,192,คู่, 250.00 ,48000,,
U-BBKX0805-1300,BAOJI-BK805-ขาว[WHITE],31/3/2015,01 ,12,คู่, 240.00 ,2880,,
U-BBKX0806-1200,BAOJI-BK806-ดำ[BLACK],31/3/2015,01 ,48,คู่, 240.00 ,11520,,
U-BBKX0806-1300,BAOJI-BK806-ขาว[WHITE],31/3/2015,01 ,84,คู่, 240.00 ,20160,,
U-BBKX0806-1700,BAOJI-BK806-น้ำตาล[BROWN],31/3/2015,01 ,84,คู่, 240.00 ,20160,,
U-BBOK0531-1200,BOKAI-BOK531-ดำ[BLACK],31/3/2015,01 ,48,คู่, 220.00 ,10560,,
U-BBOK0531-1600,BOKAI-BOK531-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,12,คู่, 220.00 ,2640,,
U-BBOK0531-2000,BOKAI-BOK531-กากี[KHAKI],31/3/2015,01 ,240,คู่, 220.00 ,52800,,
U-BBOK0551-1400,BOKAI-BOK551-ครีม[APRICOT],31/3/2015,01 ,684,คู่, 250.00 ,171000,,
U-BBOK0615-1200,BOKAI-BOK615-ดำ[BLACK],31/3/2015,01 ,312,คู่, 225.00 ,70200,,
U-BBOK0615-1600,BOKAI-BOK615-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,528,คู่, 225.00 ,118800,,
U-BBOK0615-1800,BOKAI-BOK615-กรม[NAVY],31/3/2015,01 ,540,คู่, 221.23 ,119464.47,,
U-BBOK0620-1200,BOKAI-BOK620-ดำ[BLACK],31/3/2015,01 ,432,คู่, 210.00 ,90720,,
U-BBOK0620-1700,BOKAI-BOK620-น้ำตาล[BROWN],31/3/2015,01 ,408,คู่, 210.00 ,85680,,
U-BBOK0620-2000,BOKAI-BOK620-กากี[KHAKI],31/3/2015,01 ,876,คู่, 210.00 ,183960,,
U-BBOK0621-1200,BOKAI-BOK621-ดำ[BLACK],31/3/2015,01 ,12,คู่, 220.00 ,2640,,
U-BBOK0621-1300,BOKAI-BOK621-ขาว[WHITE],31/3/2015,01 ,252,คู่, 220.00 ,55440,,
U-BBOK0621-1700,BOKAI-BOK621-น้ำตาล[BROWN],31/3/2015,01 ,156,คู่, 220.00 ,34320,,
U-BBOK0621-1800,BOKAI-BOK621-กรม[NAVY],31/3/2015,01 ,156,คู่, 220.00 ,34320,,
U-BBOK0626-1200,BOKAI-BOK626-ดำ[BLACK],31/3/2015,01 ,36,คู่, 260.00 ,9360,,
U-BBOK0626-1600,BOKAI-BOK626-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,348,คู่, 260.00 ,90480,,
U-BBOK0626-1700,BOKAI-BOK626-น้ำตาล[BROWN],31/3/2015,01 ,360,คู่, 260.00 ,93600,,
U-BBOK0628-1200,BOKAI-BOK628-ดำ[BLACK],31/3/2015,01 ,660,คู่, 260.00 ,171600,,
U-BBOK0628-1600,BOKAI-BOK628-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,708,คู่, 260.00 ,184080,,
U-BBOK0628-1700,BOKAI-BOK628-น้ำตาล[BROWN],31/3/2015,01 ,732,คู่, 260.00 ,190320,,
U-BBOK0629-1800,BOKAI-BOK629-กรม[NAVY],31/3/2015,01 ,192,คู่, 240.00 ,46080,,
U-BBOK0629-2000,BOKAI-BOK629-กากี[KHAKI],31/3/2015,01 ,84,คู่, 240.00 ,20160,,
U-BBOK0630-1800,BOKAI-BOK630-กรม[NAVY],31/3/2015,01 ,24,คู่, 260.00 ,6240,,
U-BBOK0632-1200,BOKAI-BOK632-ดำ[BLACK],31/3/2015,01 ,144,คู่, 260.00 ,37440,,
U-BBOK0632-2300,BOKAI-BOK632-เทา[GREY],31/3/2015,01 ,144,คู่, 260.00 ,37440,,
U-BBOK0633-1200,BOKAI-BOK633-ดำ[BLACK],31/3/2015,01 ,84,คู่, 250.00 ,21000,,
U-BBOK0633-1600,BOKAI-BOK633-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,228,คู่, 250.00 ,57000,,
U-BBOK0633-1700,BOKAI-BOK633-น้ำตาล[BROWN],31/3/2015,01 ,216,คู่, 250.00 ,54000,,
U-BBOK0633-2000,BOKAI-BOK633-กากี[KHAKI],31/3/2015,01 ,168,คู่, 250.00 ,42000,,
U-BBOK0634-1200,BOKAI-BOK634-ดำ[BLACK],31/3/2015,01 ,804,คู่, 230.00 ,184920,,
U-BBOK0634-1600,BOKAI-BOK634-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,660,คู่, 230.00 ,151800,,
U-BBOK0634-1700,BOKAI-BOK634-น้ำตาล[BROWN],31/3/2015,01 ,660,คู่, 230.00 ,151800,,
U-BBOK0635-1400,BOKAI-BOK635-ครีม[APRICOT],31/3/2015,01 ,60,คู่, 230.00 ,13800,,
U-BBOK0636-1200,BOKAI-BOK636-ดำ[BLACK],31/3/2015,01 ,600,คู่, 235.00 ,141000,,
U-BBOK0636-1700,BOKAI-BOK636-น้ำตาล[BROWN],31/3/2015,01 ,576,คู่, 235.00 ,135360,,
U-BBOK0636-2300,BOKAI-BOK636-เทา[GREY],31/3/2015,01 ,516,คู่, 235.00 ,121260,,
U-BBOK0637-1200,BOKAI-BOK637-ดำ[BLACK],31/3/2015,01 ,408,คู่, 250.00 ,102000,,
U-BBOK0637-1700,BOKAI-BOK637-น้ำตาล[BROWN],31/3/2015,01 ,504,คู่, 250.00 ,126000,,
U-BBOK0637-2100,BOKAI-BOK637-เหลือง[YELLOW],31/3/2015,01 ,396,คู่, 250.00 ,99000,,
U-BBOK0638-1200,BOKAI-BOK638-ดำ[BLACK],31/3/2015,01 ,540,คู่, 250.00 ,135000,,
U-BBOK0638-1700,BOKAI-BOK638-น้ำตาล[BROWN],31/3/2015,01 ,528,คู่, 250.00 ,132000,,
U-BBOK0638-2100,BOKAI-BOK638-เหลือง[YELLOW],31/3/2015,01 ,564,คู่, 250.00 ,141000,,
U-BBOK0639-1200,BOKAI-BOK639-ดำ[BLACK],31/3/2015,01 ,588,คู่, 250.00 ,147000,,
U-BBOK0639-1700,BOKAI-BOK639-น้ำตาล[BROWN],31/3/2015,01 ,612,คู่, 250.00 ,153000,,
U-BBOK0639-1800,BOKAI-BOK639-กรม[NAVY],31/3/2015,01 ,492,คู่, 250.00 ,123000,,
U-BBOK0640-1200,BOKAI-BOK640-ดำ[BLACK],31/3/2015,01 ,444,คู่, 260.00 ,115440,,
U-BBOK0640-1300,BOKAI-BOK640-ขาว[WHITE],31/3/2015,01 ,348,คู่, 260.00 ,90480,,
U-BBOK0640-1700,BOKAI-BOK640-น้ำตาล[BROWN],31/3/2015,01 ,432,คู่, 260.00 ,112320,,
U-BBOK0640-1800,BOKAI-BOK640-กรม[NAVY],31/3/2015,01 ,384,คู่, 260.00 ,99840,,
U-BBOK0835-1200,BOKAI-BOK835-ดำ[BLACK],31/3/2015,01 ,24,คู่, 165.00 ,3960,,
U-BBOK0835-1800,BOKAI-BOK835-กรม[NAVY],31/3/2015,01 ,12,คู่, 165.00 ,1980,,
U-BBOK0835-3100,BOKAI-BOK835-บานเย็น[ROSE],31/3/2015,01 ,12,คู่, 165.00 ,1980,,
U-BBOK0845-1200,BOKAI-BOK845-ดำ[BLACK],31/3/2015,01 ,504,คู่, 230.00 ,115920,,
U-BBOK0845-1300,BOKAI-BOK845-ขาว[WHITE],31/3/2015,01 ,480,คู่, 230.00 ,110400,,
U-BBOK0845-1400,BOKAI-BOK845-ครีม[APRICOT],31/3/2015,01 ,204,คู่, 230.00 ,46920,,
U-BBOK0845-2500,BOKAI-BOK845-ชมพู[PINK],31/3/2015,01 ,264,คู่, 230.00 ,60720,,
U-BBOK0846-1200,BOKAI-BOK846-ดำ[BLACK],31/3/2015,01 ,192,คู่, 240.00 ,46080,,
U-BBOK0846-1300,BOKAI-BOK846-ขาว[WHITE],31/3/2015,01 ,168,คู่, 240.00 ,40320,,
U-BBOK0846-1600,BOKAI-BOK846-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,180,คู่, 240.00 ,43200,,
U-BBOK0846-2200,BOKAI-BOK846-น้ำเงิน[DR.BLUE],31/3/2015,01 ,192,คู่, 240.00 ,46080,,
U-BBOK0847-1200,BOKAI-BOK847-ดำ[BLACK],31/3/2015,01 ,96,คู่, 250.00 ,24000,,
U-BBOK0847-1300,BOKAI-BOK847-ขาว[WHITE],31/3/2015,01 ,312,คู่, 250.00 ,78000,,
U-BBOK0847-1700,BOKAI-BOK847-น้ำตาล[BROWN],31/3/2015,01 ,276,คู่, 250.00 ,69000,,
U-BBOK0848-1200,BOKAI-BOK848-ดำ[BLACK],31/3/2015,01 ,108,คู่, 240.00 ,25920,,
